hall_0_x,hall_0_y,hall_0_z,hall_1_x,hall_1_y,hall_1_z,hall_2_x,hall_2_y,hall_2_z,hall_3_x,hall_3_y,hall_3_z,hall_4_x,hall_4_y,hall_4_z,euler_roll,euler_pitch,euler_yaw,gyro_x,gyro_y,gyro_z
0.5450858473777771,0.4076428711414337,0.4395376443862915,0.9346713423728943,0.7687771916389465,0.6816688179969788,0.7022225856781006,0.6624321341514587,0.8679995536804199,0.4209563732147217,0.5188154578208923,0.35061126947402954,0.18230414390563965,0.25514698028564453,0.4432200491428375,0.3054640591144562,0.7880634069442749,0.2790382206439972,0.1996094137430191,0.38874509930610657,0.7918816208839417
0.5435912013053894,0.40547335147857666,0.41684672236442566,0.9281873106956482,0.7960236668586731,0.6917475461959839,0.7118877172470093,0.6758410930633545,0.876764714717865,0.4104883670806885,0.5213565230369568,0.3214455544948578,0.187064990401268,0.24157853424549103,0.4598693251609802,0.3065911829471588,0.7896158695220947,0.28612810373306274,0.1980854719877243,0.38097766041755676,0.7895395159721375
0.5417181849479675,0.4054105281829834,0.4046018719673157,0.9152166843414307,0.8135907649993896,0.704186737537384,0.7235466837882996,0.6821799874305725,0.8924100995063782,0.398596853017807,0.5215082168579102,0.30246102809906006,0.18775372207164764,0.24264207482337952,0.4802789092063904,0.3078399896621704,0.793432891368866,0.29178833961486816,0.19688203930854797,0.3748398721218109,0.7855142951011658
0.5444735884666443,0.4076016843318939,0.38212284445762634,0.907328724861145,0.8286698460578918,0.7103525400161743,0.7373884320259094,0.691095769405365,0.9062264561653137,0.3928472697734833,0.5257676839828491,0.2716237008571625,0.19025039672851562,0.23162151873111725,0.498554527759552,0.30899468064308167,0.7946051359176636,0.29712435603141785,0.19796234369277954,0.36841896176338196,0.7797896862030029
0.548860490322113,0.41420063376426697,0.36188966035842896,0.8994102478027344,0.8529212474822998,0.7187840342521667,0.7489004135131836,0.6977549195289612,0.8986927270889282,0.38472825288772583,0.524786114692688,0.2540915310382843,0.195002943277359,0.23614394664764404,0.5153864026069641,0.3090834319591522,0.7952575087547302,0.30038338899612427,0.19872000813484192,0.3630012273788452,0.774474024772644
0.5516279935836792,0.4171317517757416,0.3665117025375366,0.8909552097320557,0.8610813617706299,0.7381876111030579,0.7520902752876282,0.6949460506439209,0.9132477045059204,0.37618380784988403,0.5284720063209534,0.23697322607040405,0.1973671168088913,0.23409278690814972,0.5298842787742615,0.3101019859313965,0.7960066795349121,0.30827492475509644,0.20167894661426544,0.3588204085826874,0.7681128978729248
0.5472080707550049,0.428485631942749,0.3601034879684448,0.8792505860328674,0.8925535082817078,0.7567068934440613,0.763228714466095,0.7067731022834778,0.922489583492279,0.36487317085266113,0.5238341093063354,0.20810344815254211,0.20395740866661072,0.22334988415241241,0.5647903680801392,0.31440839171409607,0.7954763770103455,0.3163604140281677,0.20385637879371643,0.3557499647140503,0.759441614151001
0.5488986968994141,0.432096391916275,0.345220685005188,0.871738076210022,0.8938049077987671,0.769089937210083,0.7702468633651733,0.7150053381919861,0.9129385352134705,0.35565951466560364,0.5186095833778381,0.19177526235580444,0.21067330241203308,0.21781842410564423,0.5764146447181702,0.3181973993778229,0.793149471282959,0.32159510254859924,0.2074468433856964,0.35162365436553955,0.7506759166717529
0.5491467714309692,0.432057648897171,0.3364284932613373,0.866134762763977,0.9024542570114136,0.7760376930236816,0.7759155631065369,0.7258100509643555,0.9170436859130859,0.34635117650032043,0.5212404131889343,0.15457746386528015,0.2130732536315918,0.2237928807735443,0.5728946328163147,0.32410794496536255,0.790867030620575,0.32415568828582764,0.21254797279834747,0.3485422432422638,0.740220308303833
0.5501352548599243,0.44198107719421387,0.3269841969013214,0.8580945730209351,0.9081366658210754,0.795677661895752,0.7863802313804626,0.7407263517379761,0.9058728814125061,0.33562833070755005,0.5232309699058533,0.14059904217720032,0.2172551155090332,0.21526651084423065,0.5885733962059021,0.3307648003101349,0.7915663123130798,0.3271878957748413,0.2184634953737259,0.346495121717453,0.7292880415916443
0.5506224036216736,0.4491911828517914,0.3235691487789154,0.845526933670044,0.9157447218894958,0.8148292899131775,0.7852256894111633,0.7449706196784973,0.9091348052024841,0.3279514014720917,0.5268032550811768,0.13027669489383698,0.22140195965766907,0.2129833996295929,0.6022505164146423,0.3357975482940674,0.7893577218055725,0.3310108482837677,0.22481012344360352,0.34416335821151733,0.7175005078315735
0.5483934283256531,0.4516640901565552,0.3115863502025604,0.83038729429245,0.927420973777771,0.8200194835662842,0.7940286993980408,0.7431081533432007,0.9174637198448181,0.3204687535762787,0.5184752345085144,0.12038752436637878,0.22166752815246582,0.22114335000514984,0.6092351078987122,0.34378811717033386,0.7853363156318665,0.33458462357521057,0.2311716377735138,0.3428734838962555,0.7043067812919617
0.545424222946167,0.4515163004398346,0.3133013844490051,0.8204987049102783,0.9338263869285583,0.8281740546226501,0.8057043552398682,0.7515150904655457,0.9042367935180664,0.3131912648677826,0.514237105846405,0.1091647669672966,0.22759997844696045,0.2199079543352127,0.6270793080329895,0.35098814964294434,0.780586838722229,0.3398987650871277,0.23915058374404907,0.3436872065067291,0.6906275153160095
0.5403862595558167,0.4541787803173065,0.3041134774684906,0.8123801350593567,0.944622278213501,0.8283535838127136,0.8126429915428162,0.7581456303596497,0.898378312587738,0.30416420102119446,0.5027782917022705,0.10880916565656662,0.23853670060634613,0.2157803624868393,0.627973198890686,0.36004388332366943,0.779779851436615,0.3398935794830322,0.2481779307126999,0.34377509355545044,0.6755836009979248
0.5385525822639465,0.45983627438545227,0.31112223863601685,0.8023822903633118,0.9587865471839905,0.8440042734146118,0.8194194436073303,0.7683365941047668,0.8997734189033508,0.29390886425971985,0.5021170377731323,0.08740133047103882,0.24097561836242676,0.20258425176143646,0.6348802447319031,0.36882317066192627,0.7778395414352417,0.3445150554180145,0.2563686668872833,0.34508371353149414,0.6600145101547241
0.5343210101127625,0.4765703082084656,0.2953927516937256,0.7964178919792175,0.961581826210022,0.8525532484054565,0.8274840712547302,0.7808396816253662,0.8863575458526611,0.2834054231643677,0.4956752359867096,0.08700454235076904,0.24456802010536194,0.2039075642824173,0.6395537257194519,0.3806692361831665,0.7767922282218933,0.3506069779396057,0.2674861252307892,0.3476473093032837,0.6444398760795593
0.5397694706916809,0.48902639746665955,0.2863273620605469,0.7901986837387085,0.9631699323654175,0.8603687286376953,0.833953857421875,0.775374174118042,0.8768713474273682,0.267196387052536,0.4940459728240967,0.08558282256126404,0.2529405653476715,0.21641217172145844,0.6548250317573547,0.3905758559703827,0.7720659375190735,0.3530611991882324,0.27811136841773987,0.34990307688713074,0.6273546814918518
0.5367005467414856,0.49594858288764954,0.28293347358703613,0.7796504497528076,0.9720388650894165,0.8701303601264954,0.844048798084259,0.7699670195579529,0.8856549263000488,0.26202744245529175,0.49426862597465515,0.07764981687068939,0.25260791182518005,0.21788164973258972,0.6447465419769287,0.39924928545951843,0.7699679732322693,0.3506608307361603,0.2902008891105652,0.3523540198802948,0.6098566055297852
0.528705358505249,0.49786466360092163,0.2725923955440521,0.7703351974487305,0.9636545181274414,0.857990026473999,0.8498519659042358,0.7837103009223938,0.8789160847663879,0.2537787854671478,0.4852076470851898,0.06699196994304657,0.25578242540359497,0.21774506568908691,0.6453573703765869,0.40962234139442444,0.7649683356285095,0.34900039434432983,0.3017852306365967,0.3569510579109192,0.5931190252304077
0.5244205594062805,0.500372588634491,0.28825148940086365,0.7632923126220703,0.9722030758857727,0.8556849360466003,0.853801429271698,0.7929399609565735,0.8658148646354675,0.25203248858451843,0.4783852994441986,0.05375219136476517,0.25624415278434753,0.22467291355133057,0.6371412873268127,0.41942155361175537,0.7630400061607361,0.3500784933567047,0.3136477768421173,0.36176422238349915,0.5761597156524658
0.5285100936889648,0.5111186504364014,0.2969835102558136,0.7547918558120728,0.9711431264877319,0.8550910353660583,0.8552888631820679,0.7925540208816528,0.8586151599884033,0.24085715413093567,0.46987640857696533,0.038587845861911774,0.25602850317955017,0.2275954633951187,0.6518664956092834,0.43250128626823425,0.754173994064331,0.3524417579174042,0.32750561833381653,0.36822324991226196,0.5577909350395203
0.5258320569992065,0.5175178050994873,0.29852476716041565,0.7439082264900208,0.9776657223701477,0.8649703860282898,0.8628143072128296,0.7938815355300903,0.8416581749916077,0.23676426708698273,0.4711347818374634,0.028413396328687668,0.25542497634887695,0.22237548232078552,0.6557333469390869,0.44114989042282104,0.7536399960517883,0.3538350462913513,0.3414442241191864,0.3735952377319336,0.5402424335479736
0.5245965123176575,0.5200441479682922,0.2956138253211975,0.7309129238128662,0.9809347987174988,0.8545683026313782,0.8667351007461548,0.7896290421485901,0.8142880201339722,0.22537969052791595,0.463119238615036,0.03532441705465317,0.2506369948387146,0.22438982129096985,0.6477594971656799,0.4509522616863251,0.751595675945282,0.3519972562789917,0.35410696268081665,0.38076114654541016,0.5213006734848022
0.5181235074996948,0.526383101940155,0.3019270598888397,0.7230377793312073,0.9795092344284058,0.8522127270698547,0.8666089773178101,0.7945135831832886,0.8042550683021545,0.21963442862033844,0.4496590495109558,0.05959329009056091,0.24899716675281525,0.2322159707546234,0.6594441533088684,0.4648815095424652,0.7455933094024658,0.35130345821380615,0.3680638372898102,0.38859063386917114,0.5023831725120544
